ts,open,high,low,close,volume,volCcyQuote
2026-05-16 10:00:00+00:00,2172.42,2174.32,2161.05,2173.41,1730124.19,375344118.50983
2026-05-16 11:00:00+00:00,2173.41,2180.54,2173.41,2175.4,829829.86,180676612.98676
2026-05-16 12:00:00+00:00,2175.4,2178.6,2172.25,2175.5,542819.63,118105606.77424
2026-05-16 13:00:00+00:00,2175.51,2179.89,2171.21,2176.28,678964.23,147678527.6243
2026-05-16 14:00:00+00:00,2176.29,2187.99,2172.6,2179.08,1062750.43,231661222.70034
2026-05-16 15:00:00+00:00,2179.09,2183.28,2176.0,2179.24,589527.79,128504747.92386
2026-05-16 16:00:00+00:00,2179.24,2182.79,2169.09,2173.45,893944.01,194416109.78876
2026-05-16 17:00:00+00:00,2173.45,2180.23,2173.3,2177.93,357075.62,77743711.05784
2026-05-16 18:00:00+00:00,2177.93,2184.32,2175.14,2180.47,350429.7,76370015.86602
2026-05-16 19:00:00+00:00,2180.47,2181.95,2178.07,2178.79,191705.58,41792672.43748
2026-05-16 20:00:00+00:00,2178.79,2182.47,2178.79,2180.39,188879.71,41186540.81624
2026-05-16 21:00:00+00:00,2180.39,2182.7,2179.84,2181.67,165712.82,36148398.10831
2026-05-16 22:00:00+00:00,2181.67,2182.53,2178.79,2179.21,199870.42,43581630.33536
2026-05-16 23:00:00+00:00,2179.21,2181.99,2178.14,2179.7,206641.04,45050378.22417
2026-05-17 00:00:00+00:00,2179.69,2184.95,2172.12,2176.67,555338.01,121042954.77661
2026-05-17 01:00:00+00:00,2176.66,2182.65,2167.02,2168.42,1345491.38,292397159.83518
2026-05-17 02:00:00+00:00,2168.43,2175.33,2168.25,2173.5,535310.21,116308496.29146
2026-05-17 03:00:00+00:00,2173.51,2183.71,2173.13,2180.67,704958.47,153591659.93036
2026-05-17 04:00:00+00:00,2180.67,2189.5,2180.07,2186.3,943792.76,206261512.22647
2026-05-17 05:00:00+00:00,2186.3,2194.99,2184.17,2184.56,833006.94,182355881.43037
2026-05-17 06:00:00+00:00,2184.56,2186.9,2180.16,2184.11,416076.26,90842096.6267
2026-05-17 07:00:00+00:00,2184.11,2187.46,2181.3,2185.52,447969.38,97859684.94764
2026-05-17 08:00:00+00:00,2185.51,2186.45,2182.13,2185.15,234488.13,51217215.62988
2026-05-17 09:00:00+00:00,2185.14,2190.5,2184.88,2189.0,422090.11,92349719.30022
2026-05-17 10:00:00+00:00,2189.01,2197.77,2189.0,2193.4,1289434.19,282860605.61225
2026-05-17 11:00:00+00:00,2193.4,2193.75,2187.0,2191.1,500247.36,109577288.51581
2026-05-17 12:00:00+00:00,2191.09,2197.15,2190.35,2193.4,498561.36,109393751.74484
2026-05-17 13:00:00+00:00,2193.39,2194.14,2186.2,2191.09,680601.8,149088717.63007
2026-05-17 14:00:00+00:00,2191.1,2191.49,2177.0,2185.68,1442930.54,315063520.53465
2026-05-17 15:00:00+00:00,2185.67,2187.79,2180.0,2185.34,457003.23,99809361.56768
2026-05-17 16:00:00+00:00,2185.35,2188.14,2181.33,2181.66,448356.96,97965451.41268
2026-05-17 17:00:00+00:00,2181.66,2184.0,2175.17,2182.81,866230.88,188810122.1644
2026-05-17 18:00:00+00:00,2182.82,2187.72,2178.0,2187.4,477767.59,104327622.43277
2026-05-17 19:00:00+00:00,2187.41,2193.0,2186.24,2191.26,400465.0,87689486.94017
2026-05-17 20:00:00+00:00,2191.26,2192.96,2185.69,2188.26,216515.78,47390056.08187
2026-05-17 21:00:00+00:00,2188.26,2194.15,2186.04,2190.75,249389.25,54627327.58813
2026-05-17 22:00:00+00:00,2190.75,2190.75,2172.02,2178.84,1082697.69,236021680.23476
2026-05-17 23:00:00+00:00,2178.85,2179.0,2081.14,2129.6,8941470.02,1903998711.35504
2026-05-18 00:00:00+00:00,2129.6,2130.63,2102.42,2114.57,3331591.08,704494629.64649
2026-05-18 01:00:00+00:00,2114.57,2120.55,2105.25,2116.59,1814662.74,383333577.98927
2026-05-18 02:00:00+00:00,2116.59,2123.33,2111.46,2115.4,1173597.41,248534798.09557
2026-05-18 03:00:00+00:00,2115.41,2122.8,2114.7,2117.38,891229.76,188810513.31071
2026-05-18 04:00:00+00:00,2117.37,2124.77,2113.22,2123.74,862066.49,182685439.21201
2026-05-18 05:00:00+00:00,2123.74,2124.7,2116.0,2117.52,731185.13,155069978.03836
2026-05-18 06:00:00+00:00,2117.52,2120.3,2108.01,2117.93,1692465.72,357867773.31317
2026-05-18 07:00:00+00:00,2117.94,2123.0,2110.7,2119.52,1075640.34,227809101.59746
2026-05-18 08:00:00+00:00,2119.53,2122.86,2116.33,2120.16,594385.67,126003987.06724
2026-05-18 09:00:00+00:00,2120.15,2120.52,2114.67,2115.89,461780.16,97751321.34935
2026-05-18 10:00:00+00:00,2115.88,2116.66,2111.5,2113.5,807303.38,170675414.06326
2026-05-18 11:00:00+00:00,2113.51,2139.76,2109.19,2133.11,2622375.86,558064531.02541
2026-05-18 12:00:00+00:00,2133.11,2156.71,2133.11,2150.0,3476763.05,746364405.5923
2026-05-18 13:00:00+00:00,2150.0,2150.64,2119.06,2130.06,3756796.59,801394144.70701
2026-05-18 14:00:00+00:00,2130.05,2130.2,2096.17,2109.41,4417136.0,933441485.75833
2026-05-18 15:00:00+00:00,2109.41,2110.66,2091.78,2106.72,3377016.37,709500344.99502
2026-05-18 16:00:00+00:00,2106.72,2110.93,2088.9,2096.87,2210548.84,463904370.35115
2026-05-18 17:00:00+00:00,2096.86,2109.61,2094.19,2107.3,982140.74,206699340.58954
2026-05-18 18:00:00+00:00,2107.3,2108.34,2076.01,2080.17,3067643.1,640004505.76164
2026-05-18 19:00:00+00:00,2080.17,2127.94,2078.1,2124.4,3911999.6,824693948.40015
2026-05-18 20:00:00+00:00,2124.41,2130.6,2113.69,2116.61,1188892.06,252308979.99273
2026-05-18 21:00:00+00:00,2116.6,2142.0,2113.32,2136.12,1279601.09,272658533.24072
2026-05-18 22:00:00+00:00,2136.13,2142.0,2128.49,2134.5,916226.23,195669361.81704
2026-05-18 23:00:00+00:00,2134.51,2137.95,2126.22,2129.03,610096.56,130049024.7112
2026-05-19 00:00:00+00:00,2129.03,2146.61,2127.16,2134.98,1118197.5,238980276.10298
2026-05-19 01:00:00+00:00,2134.97,2137.28,2122.22,2123.92,1242304.02,264410697.37906
2026-05-19 02:00:00+00:00,2123.91,2135.0,2118.21,2122.3,1324839.72,281540015.95725
2026-05-19 03:00:00+00:00,2122.29,2133.84,2121.13,2130.62,703965.65,149856442.84659
2026-05-19 04:00:00+00:00,2130.62,2136.0,2126.81,2132.64,764597.3,163030447.36297
2026-05-19 05:00:00+00:00,2132.63,2136.49,2122.42,2134.02,1062457.35,226357625.14676
2026-05-19 06:00:00+00:00,2134.03,2139.38,2131.2,2136.33,694825.3,148391515.08439
2026-05-19 07:00:00+00:00,2136.33,2144.0,2134.11,2139.85,894867.35,191448338.09123
2026-05-19 08:00:00+00:00,2139.86,2140.58,2129.61,2132.27,1002804.15,214081540.25438
2026-05-19 09:00:00+00:00,2132.27,2133.26,2110.3,2113.65,2378643.71,504116606.03939
2026-05-19 10:00:00+00:00,2113.66,2121.49,2105.6,2117.74,2047070.78,432668779.08523
2026-05-19 11:00:00+00:00,2117.74,2119.63,2108.28,2109.97,855867.59,180910986.33798
2026-05-19 12:00:00+00:00,2109.97,2118.8,2107.76,2117.51,661669.84,139918846.76084
2026-05-19 13:00:00+00:00,2117.5,2126.82,2106.61,2118.04,3041618.28,643729527.69501
2026-05-19 14:00:00+00:00,2118.04,2122.73,2092.4,2105.69,4067830.02,856577505.83136
2026-05-19 15:00:00+00:00,2105.68,2112.99,2102.59,2109.28,1290635.71,272136243.09457
2026-05-19 16:00:00+00:00,2109.28,2121.36,2106.02,2119.99,1301704.59,275265426.31435
2026-05-19 17:00:00+00:00,2120.0,2124.34,2111.68,2114.86,1071476.44,226985510.37056
2026-05-19 18:00:00+00:00,2114.86,2118.8,2109.72,2114.05,573888.24,121324989.28739
2026-05-19 19:00:00+00:00,2114.06,2122.21,2109.32,2112.39,677472.68,143275021.58176
2026-05-19 20:00:00+00:00,2112.38,2118.0,2111.5,2117.39,217086.4,45920741.21347
2026-05-19 21:00:00+00:00,2117.4,2119.8,2115.85,2116.23,209815.27,44434399.1272
2026-05-19 22:00:00+00:00,2116.23,2116.23,2101.5,2105.27,847601.89,178624550.88725
2026-05-19 23:00:00+00:00,2105.28,2117.83,2103.63,2110.93,765742.89,161749357.33849
2026-05-20 00:00:00+00:00,2110.93,2115.86,2102.37,2110.56,916566.77,193233706.05992
2026-05-20 01:00:00+00:00,2110.55,2118.26,2102.21,2114.2,1068781.55,225520033.17602
