ts,open,high,low,close,volume,volCcyQuote
2026-05-16 10:00:00+00:00,0.10921,0.10937,0.10814,0.10873,340461.92,36976703.47
2026-05-16 11:00:00+00:00,0.10872,0.10942,0.10872,0.10892,144033.97,15711259.2388
2026-05-16 12:00:00+00:00,0.10893,0.1091,0.10845,0.10864,104715.61,11386412.9759
2026-05-16 13:00:00+00:00,0.10863,0.10869,0.10773,0.10856,314935.04,34088060.1399
2026-05-16 14:00:00+00:00,0.10857,0.10973,0.1083,0.10892,190439.29,20751463.7529
2026-05-16 15:00:00+00:00,0.10893,0.10993,0.10887,0.10964,194162.23,21251723.6632
2026-05-16 16:00:00+00:00,0.10965,0.11007,0.10937,0.10975,160469.9,17611447.02
2026-05-16 17:00:00+00:00,0.10975,0.11,0.10946,0.10951,60873.69,6680459.968
2026-05-16 18:00:00+00:00,0.1095,0.10965,0.10923,0.10938,67479.17,7385311.8365
2026-05-16 19:00:00+00:00,0.10939,0.10973,0.10932,0.10955,50194.86,5499708.0763
2026-05-16 20:00:00+00:00,0.10956,0.10982,0.10936,0.10955,36461.62,3996432.7472
2026-05-16 21:00:00+00:00,0.10955,0.11018,0.10941,0.10975,68880.39,7562806.0817
2026-05-16 22:00:00+00:00,0.10975,0.10976,0.10938,0.1094,38718.94,4240770.7134
2026-05-16 23:00:00+00:00,0.1094,0.10949,0.10916,0.10931,45423.36,4966322.7878
2026-05-17 00:00:00+00:00,0.10931,0.1096,0.10881,0.10909,91093.68,9956764.143
2026-05-17 01:00:00+00:00,0.10909,0.10917,0.10802,0.10805,232332.83,25209786.1495
2026-05-17 02:00:00+00:00,0.10805,0.10876,0.10802,0.10859,116406.67,12627090.7035
2026-05-17 03:00:00+00:00,0.10859,0.10948,0.10859,0.10915,102210.77,11152571.7941
2026-05-17 04:00:00+00:00,0.10914,0.10984,0.10908,0.10963,103901.56,11386152.0765
2026-05-17 05:00:00+00:00,0.10964,0.11038,0.10959,0.10992,155533.18,17113544.2275
2026-05-17 06:00:00+00:00,0.10993,0.11014,0.10941,0.10961,107107.49,11747751.8586
2026-05-17 07:00:00+00:00,0.10962,0.11025,0.10951,0.11013,84941.11,9335079.2431
