ts,open,high,low,close,volume,volCcyQuote
2025-12-17 10:00:00+00:00,12.626,12.668,12.58,12.615,121416.6,1532110.2267
2025-12-17 11:00:00+00:00,12.615,12.723,12.602,12.692,95763.8,1213602.0615
2025-12-17 12:00:00+00:00,12.691,12.72,12.635,12.693,115607.7,1465512.858
2025-12-17 13:00:00+00:00,12.694,12.814,12.644,12.758,196998.5,2506326.7693
2025-12-17 14:00:00+00:00,12.758,13.019,12.485,13.013,784502.6,9984295.0428
2025-12-17 15:00:00+00:00,13.013,13.174,12.495,12.562,1132959.6,14595185.1773
2025-12-17 16:00:00+00:00,12.561,12.642,12.245,12.422,1037796.2,12872380.4367
2025-12-17 17:00:00+00:00,12.422,12.455,12.268,12.314,356564.7,4407719.4755
2025-12-17 18:00:00+00:00,12.315,12.397,12.17,12.204,310196.2,3804781.4044
2025-12-17 19:00:00+00:00,12.205,12.292,12.114,12.275,315267.3,3843917.5359
2025-12-17 20:00:00+00:00,12.276,12.371,12.216,12.242,203164.4,2496732.1511
2025-12-17 21:00:00+00:00,12.242,12.27,12.158,12.193,152662.0,1863415.1478
2025-12-17 22:00:00+00:00,12.192,12.285,12.153,12.254,176635.9,2159436.9996
2025-12-17 23:00:00+00:00,12.255,12.261,12.182,12.259,106886.9,1306322.3436
2025-12-18 00:00:00+00:00,12.26,12.279,12.212,12.269,110013.5,1346859.8421
2025-12-18 01:00:00+00:00,12.27,12.27,12.162,12.177,161572.6,1972093.8899
2025-12-18 02:00:00+00:00,12.178,12.29,12.144,12.237,339277.7,4148182.3913
2025-12-18 03:00:00+00:00,12.238,12.247,12.133,12.183,141640.8,1726030.4142
2025-12-18 04:00:00+00:00,12.183,12.236,12.176,12.209,89223.9,1089311.8216
2025-12-18 05:00:00+00:00,12.209,12.209,12.064,12.072,190391.0,2305814.6045
2025-12-18 06:00:00+00:00,12.072,12.14,12.053,12.121,110647.9,1339591.3189
2025-12-18 07:00:00+00:00,12.121,12.18,12.093,12.167,128176.3,1557277.315
2025-12-18 08:00:00+00:00,12.168,12.289,12.152,12.227,152737.5,1868686.4561
2025-12-18 09:00:00+00:00,12.228,12.298,12.191,12.267,121471.4,1486945.8407
2025-12-18 10:00:00+00:00,12.267,12.29,12.238,12.267,65999.0,809377.2082
2025-12-18 11:00:00+00:00,12.268,12.291,12.205,12.279,141338.9,1730326.6536
2025-12-18 12:00:00+00:00,12.28,12.339,12.228,12.315,95305.3,1170306.9884
2025-12-18 13:00:00+00:00,12.316,12.754,12.316,12.73,850673.4,10676167.7278
2025-12-18 14:00:00+00:00,12.731,12.873,12.477,12.573,624235.3,7903505.499
2025-12-18 15:00:00+00:00,12.574,12.763,12.477,12.624,585480.6,7396410.1192
2025-12-18 16:00:00+00:00,12.625,12.654,12.518,12.592,213272.0,2684600.4522
2025-12-18 17:00:00+00:00,12.593,12.598,11.907,12.127,1219992.9,14806799.9026
2025-12-18 18:00:00+00:00,12.126,12.244,11.984,12.007,407787.1,4943311.871
2025-12-18 19:00:00+00:00,12.006,12.043,11.731,11.749,688414.5,8179368.1543
2025-12-18 20:00:00+00:00,11.749,11.911,11.735,11.79,366049.0,4339065.7962
2025-12-18 21:00:00+00:00,11.79,12.031,11.788,12.026,402664.3,4805274.1333
2025-12-18 22:00:00+00:00,12.026,12.055,11.94,11.991,188037.2,2257537.6513
2025-12-18 23:00:00+00:00,11.992,11.997,11.912,11.925,155177.3,1856445.5619
2025-12-19 00:00:00+00:00,11.926,11.997,11.848,11.937,214627.5,2558392.0953
2025-12-19 01:00:00+00:00,11.937,11.951,11.836,11.883,147632.8,1756326.7642
2025-12-19 02:00:00+00:00,11.882,11.97,11.836,11.931,231078.2,2749563.8435
2025-12-19 03:00:00+00:00,11.931,12.338,11.926,12.217,639828.5,7791669.8938
2025-12-19 04:00:00+00:00,12.218,12.302,12.214,12.277,289126.8,3544210.5586
2025-12-19 05:00:00+00:00,12.278,12.282,12.187,12.221,230415.2,2815557.1724
2025-12-19 06:00:00+00:00,12.221,12.318,12.198,12.311,101257.8,1240507.9472
2025-12-19 07:00:00+00:00,12.31,12.498,12.31,12.367,263594.1,3267401.1504
2025-12-19 08:00:00+00:00,12.367,12.42,12.333,12.399,112792.8,1397215.7445
2025-12-19 09:00:00+00:00,12.398,12.418,12.369,12.394,109951.9,1362346.5933
2025-12-19 10:00:00+00:00,12.394,12.439,12.361,12.417,191854.5,2378523.7768
2025-12-19 11:00:00+00:00,12.417,12.452,12.384,12.438,87743.6,1090016.6603
2025-12-19 12:00:00+00:00,12.439,12.481,12.391,12.445,151340.4,1882571.0222
2025-12-19 13:00:00+00:00,12.446,12.491,12.406,12.433,131828.4,1641063.821
2025-12-19 14:00:00+00:00,12.433,12.623,12.372,12.553,574078.3,7165585.7621
2025-12-19 15:00:00+00:00,12.552,12.752,12.428,12.463,644477.6,8095928.2244
2025-12-19 16:00:00+00:00,12.465,12.699,12.444,12.542,322245.9,4054691.1291
2025-12-19 17:00:00+00:00,12.542,12.649,12.374,12.381,396177.0,4956613.378
2025-12-19 18:00:00+00:00,12.381,12.523,12.376,12.486,151503.9,1885734.5817
2025-12-19 19:00:00+00:00,12.486,12.681,12.486,12.625,210165.8,2646916.0415
2025-12-19 20:00:00+00:00,12.625,12.673,12.577,12.626,194993.3,2461168.6714
2025-12-19 21:00:00+00:00,12.626,12.626,12.519,12.527,82049.9,1030998.9506
2025-12-19 22:00:00+00:00,12.527,12.627,12.527,12.599,58028.0,730278.4607
2025-12-19 23:00:00+00:00,12.598,12.598,12.525,12.532,69226.3,869153.2388
2025-12-20 00:00:00+00:00,12.532,12.547,12.478,12.54,109803.5,1374614.3313
2025-12-20 01:00:00+00:00,12.54,12.56,12.496,12.507,63144.7,790547.1774
2025-12-20 02:00:00+00:00,12.507,12.537,12.477,12.495,60617.3,757651.0742
2025-12-20 03:00:00+00:00,12.496,12.569,12.485,12.541,50803.4,636553.717
2025-12-20 04:00:00+00:00,12.542,12.551,12.473,12.493,84067.5,1051020.0976
2025-12-20 05:00:00+00:00,12.493,12.574,12.487,12.494,98133.8,1229174.6494
2025-12-20 06:00:00+00:00,12.494,12.519,12.484,12.518,49740.6,621527.2396
2025-12-20 07:00:00+00:00,12.518,12.621,12.5,12.605,124510.7,1564249.8369
2025-12-20 08:00:00+00:00,12.606,12.709,12.603,12.631,163458.6,2069250.8205
2025-12-20 09:00:00+00:00,12.631,12.686,12.627,12.656,57338.2,725921.7583
2025-12-20 10:00:00+00:00,12.657,12.677,12.614,12.614,91359.4,1155410.7908
2025-12-20 11:00:00+00:00,12.615,12.681,12.588,12.674,80013.3,1010925.0574
2025-12-20 12:00:00+00:00,12.674,12.688,12.62,12.632,51486.8,651679.0747
2025-12-20 13:00:00+00:00,12.632,12.662,12.545,12.605,194528.4,2450274.2031
2025-12-20 14:00:00+00:00,12.604,12.673,12.547,12.656,85927.1,1083440.6502
2025-12-20 15:00:00+00:00,12.657,12.659,12.58,12.612,102990.8,1298609.2208
2025-12-20 16:00:00+00:00,12.613,12.631,12.574,12.602,47382.5,597282.2341
2025-12-20 17:00:00+00:00,12.603,12.643,12.581,12.596,45624.7,575521.6608
2025-12-20 18:00:00+00:00,12.597,12.61,12.554,12.588,104716.2,1317036.5287
2025-12-20 19:00:00+00:00,12.589,12.61,12.566,12.578,26460.6,333117.9645
2025-12-20 20:00:00+00:00,12.577,12.594,12.56,12.589,27598.0,347034.421
2025-12-20 21:00:00+00:00,12.59,12.635,12.588,12.588,44276.8,558593.5349
2025-12-20 22:00:00+00:00,12.588,12.592,12.54,12.571,61303.2,770254.4839
2025-12-20 23:00:00+00:00,12.571,12.59,12.524,12.544,88900.5,1115686.488
2025-12-21 00:00:00+00:00,12.544,12.592,12.527,12.549,72577.9,911088.7119
2025-12-21 01:00:00+00:00,12.549,12.549,12.446,12.457,130463.5,1629720.9437
2025-12-21 02:00:00+00:00,12.457,12.494,12.376,12.409,158414.7,1967280.3815
2025-12-21 03:00:00+00:00,12.408,12.519,12.404,12.479,143187.6,1786100.5623
2025-12-21 04:00:00+00:00,12.48,12.516,12.48,12.5,41735.3,521450.1274
2025-12-21 05:00:00+00:00,12.501,12.548,12.49,12.499,57011.6,714056.2938
2025-12-21 06:00:00+00:00,12.498,12.542,12.492,12.522,71468.3,894897.9637
2025-12-21 07:00:00+00:00,12.522,12.531,12.493,12.51,38032.3,475768.394
2025-12-21 08:00:00+00:00,12.51,12.642,12.478,12.598,127272.6,1600597.7142
